fname,ID,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,Notes,re-cropped
/Volumes/My Passport/MLS_project/OriginalData/49383817+Dermacentor_variabilis+Augment+RTS_25+life_a+fed.jpg,49383817,Augment,25.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49388377+Dermacentor_variabilis+Augment+RTS_88+life_a+fed.jpg,49388377,Augment,88.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49395317+Ixodes_scapularis+Augment+RTS_70+life_a+fed.jpg,49395317,Augment,70.0,True,f,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49396885+Dermacentor_variabilis+Augment+RTS_114+life_a+fed.jpg,49396885,Augment,114.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49405050+Dermacentor_variabilis+Augment+RTS_37+life_a+fed.jpg,49405050,Augment,37.0,True,f,a,fed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49405696+Amblyomma_americanum+Augment+RTS_50+life_a+fed.jpg,49405696,Augment,50.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49405862+Ixodes_scapularis+Augment+RTS_110+life_a+fed.jpg,49405862,Augment,110.0,True,f,a,fed,Ixodes scapularis,LJ,8/3/20,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49436019+Dermacentor_variabilis+Augment+RTS_95+life_a+fed.jpg,49436019,Augment,95.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49439179+Dermacentor_variabilis+Augment+RTS_115+life_a+fed.jpg,49439179,Augment,115.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49455679+Dermacentor_variabilis+Augment+RTS_99+life_a+fed.jpg,49455679,Augment,99.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49465865+Ixodes_scapularis+Augment+RTS_90+life_a+fed.jpg,49465865,Augment,90.0,True,f,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49473560+Amblyomma_americanum+Keep+RTS_12+life_a+fed.jpg,49473560,Keep,12.0,True,f,a,fed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49473889+Amblyomma_americanum+Augment+RTS_28+life_n+fed.jpg,49473889,Augment,28.0,True,unk,n,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49481060+Dermacentor_variabilis+Keep+RTS_20+life_a+fed.jpg,49481060,Keep,20.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49488762+Amblyomma_americanum+Augment+RTS_49+life_a+fed.jpg,49488762,Augment,49.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49491222+Dermacentor_variabilis+Augment+RTS_130+life_a+fed.jpg,49491222,Augment,130.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49515086+Amblyomma_americanum+Augment+RTS_20+life_a+fed.jpg,49515086,Augment,20.0,True,f,a,fed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49521436+Dermacentor_variabilis+Augment+RTS_47+life_a+fed.jpg,49521436,Augment,47.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49521557+Dermacentor_variabilis+Augment+RTS_41+life_a+fed.jpg,49521557,Augment,41.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49544731+Dermacentor_variabilis+Augment+RTS_33+life_a+fed.jpg,49544731,Augment,33.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49544787+Amblyomma_americanum+Augment+RTS_60+life_a+fed.jpg,49544787,Augment,60.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49564926+Amblyomma_americanum+Augment+RTS_17+life_a+fed.jpg,49564926,Augment,17.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49581603+Ixodes_scapularis+Augment+RTS_87+life_a+fed.jpg,49581603,Augment,87.0,True,f,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49581861+Amblyomma_americanum+Keep+RTS_20+life_unk+feed_unk.jpg,49581861,Keep,20.0,True,unk,unk,unk,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49584564+Amblyomma_americanum+Augment+RTS_54+life_a+fed.jpg,49584564,Augment,54.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49598905+Dermacentor_variabilis+Keep+RTS_6+life_a+fed.jpg,49598905,Keep,6.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49600257+Dermacentor_variabilis+Augment+RTS_48+life_a+fed.jpg,49600257,Augment,48.0,True,f,a,fed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49614355+Amblyomma_americanum+Keep+RTS_28+life_a+fed.jpg,49614355,Keep,28.0,False,unk,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49616005+Dermacentor_variabilis+Augment+RTS_35+life_a+fed.jpg,49616005,Augment,35.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49617270+Amblyomma_americanum+Augment+RTS_60+life_a+fed.jpg,49617270,Augment,60.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49622470+Dermacentor_variabilis+Augment+RTS_16+life_a+fed.jpg,49622470,Augment,16.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49626539+Amblyomma_americanum+Keep+RTS_24+life_unk+fed.jpg,49626539,Keep,24.0,True,unk,unk,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49628926+Amblyomma_americanum+Augment+RTS_102+life_a+fed.jpg,49628926,Augment,102.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49629020+Amblyomma_americanum+Augment+RTS_122+life_a+fed.jpg,49629020,Augment,122.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49630091+Dermacentor_variabilis+Augment+RTS_70+life_a+fed.jpg,49630091,Augment,70.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49642238+Dermacentor_variabilis+Augment+RTS_70+life_a+fed.jpg,49642238,Augment,70.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49644830+Dermacentor_variabilis+Augment+RTS_140+life_a+fed.jpg,49644830,Augment,140.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49644910+Dermacentor_variabilis+Keep+RTS_24+life_a+fed.jpg,49644910,Keep,24.0,True,unk,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49658752+Ixodes_scapularis+Augment+RTS_170+life_a+fed.jpg,49658752,Augment,170.0,True,m,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49660384+Dermacentor_variabilis+Keep+RTS_15+life_a+fed.jpg,49660384,Keep,15.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49662233+Dermacentor_variabilis+Augment+RTS_130+life_a+fed.jpg,49662233,Augment,130.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49662415+Dermacentor_variabilis+Keep+RTS_11+life_a+fed.jpg,49662415,Keep,11.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49672518+Dermacentor_variabilis+Augment+RTS_34+life_a+fed.jpg,49672518,Augment,34.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49678204+Dermacentor_variabilis+Keep+RTS_22+life_a+fed.jpg,49678204,Keep,22.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49686437+Dermacentor_variabilis+Augment+RTS_83+life_a+fed.jpg,49686437,Augment,83.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49720702+Amblyomma_americanum+Augment+RTS_80+life_n+fed.jpg,49720702,Augment,80.0,True,unk,n,unfed,Amblyomma americanum,XL,8/12/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49725697+Amblyomma_americanum+Keep+RTS_20+life_a+fed.jpg,49725697,Keep,20.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49732247+Dermacentor_variabilis+Keep+RTS_5+life_unk+fed.jpg,49732247,Keep,5.0,True,unk,unk,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49740873+Dermacentor_variabilis+Augment+RTS_59+life_a+fed.jpg,49740873,Augment,59.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49746643+Ixodes_scapularis+Keep+RTS_8+life_unk+fed.jpg,49746643,Keep,8.0,True,unk,unk,unfed,Ixodes scapularis,LJ,8/3/20,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49752410+Dermacentor_variabilis+Augment+RTS_135+life_a+fed.jpg,49752410,Augment,135.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49763932+Dermacentor_variabilis+Augment+RTS_150+life_a+fed.jpg,49763932,Augment,150.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49764111+Amblyomma_americanum+Augment+RTS_34+life_a+fed.jpg,49764111,Augment,34.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49765098+Dermacentor_variabilis+Augment+RTS_75+life_a+fed.jpg,49765098,Augment,75.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49767618+Dermacentor_variabilis+Augment+RTS_130+life_a+fed.jpg,49767618,Augment,130.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49770008+Dermacentor_variabilis+Augment+RTS_170+life_a+fed.jpg,49770008,Augment,170.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49773608+Dermacentor_variabilis+Augment+RTS_15+life_a+fed.jpg,49773608,Augment,15.0,False,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49778949+Dermacentor_variabilis+Augment+RTS_120+life_a+fed.jpg,49778949,Augment,120.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49781602+Amblyomma_americanum+Augment+RTS_20+life_a+fed.jpg,49781602,Augment,20.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49787665+Dermacentor_variabilis+Augment+RTS_35+life_a+fed.jpg,49787665,Augment,35.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49787695+Ixodes_scapularis+Augment+RTS_35+life_a+fed.jpg,49787695,Augment,35.0,True,f,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49801655+Dermacentor_variabilis+Augment+RTS_170+life_a+fed.jpg,49801655,Augment,170.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49801659+Dermacentor_variabilis+Keep+RTS_220+life_a+fed.jpg,49801659,Keep,220.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49804747+Amblyomma_americanum+Augment+RTS_32+life_a+fed.jpg,49804747,Augment,32.0,True,f,a,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49807042+Dermacentor_variabilis+Augment+RTS_45+life_a+fed.jpg,49807042,Augment,45.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49827147+Ixodes_scapularis+Augment+RTS_20+life_a+fed.jpg,49827147,Augment,20.0,True,unk,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49831165+Amblyomma_americanum+Augment+RTS_25+life_n+fed.jpg,49831165,Augment,25.0,True,unk,n,unfed,Amblyomma americanum,XL,8/12/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49833107+Dermacentor_variabilis+Augment+RTS_140+life_a+fed.jpg,49833107,Augment,140.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49834099+Dermacentor_variabilis+Augment+RTS_50+life_a+fed.jpg,49834099,Augment,50.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49834228+Dermacentor_variabilis+Keep+RTS_190+life_a+fed.jpg,49834228,Keep,190.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49835042+Dermacentor_variabilis+Keep+RTS_20+life_a+fed.jpg,49835042,Keep,20.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49836229+Dermacentor_variabilis+Augment+RTS_23+life_a+fed.jpg,49836229,Augment,23.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49844229+Dermacentor_variabilis+Augment+RTS_130+life_a+fed.jpg,49844229,Augment,130.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49852667+Dermacentor_variabilis+Augment+RTS_65+life_a+fed.jpg,49852667,Augment,65.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49874901+Dermacentor_variabilis+Augment+RTS_60+life_a+fed.jpg,49874901,Augment,60.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49876756+Dermacentor_variabilis+Augment+RTS_85+life_a+fed.jpg,49876756,Augment,85.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49879610+Ixodes_scapularis+Augment+RTS_165+life_a+fed.jpg,49879610,Augment,165.0,True,f,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49888038+Amblyomma_americanum+Discard+RTS_10+life_unk+feed_unk.jpg,49888038,Discard,10.0,True,unk,unk,unk,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49888293+Amblyomma_americanum+Discard+RTS_10+life_unk+feed_unk.jpg,49888293,Discard,10.0,True,unk,unk,unk,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49888328+Amblyomma_americanum+Discard+RTS_10+life_unk+feed_unk.jpg,49888328,Discard,10.0,True,unk,unk,unk,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49894263+Dermacentor_variabilis+Keep+RTS_60+life_a+fed.jpg,49894263,Keep,60.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49897906+Amblyomma_americanum+Keep+RTS_40+life_unk+feed_unk.jpg,49897906,Keep,40.0,True,unk,unk,unk,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49899138+Dermacentor_variabilis+Augment+RTS_135+life_a+fed.jpg,49899138,Augment,135.0,True,f,a,fed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49905339+Dermacentor_variabilis+Augment+RTS_60+life_a+fed.jpg,49905339,Augment,60.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49908934+Amblyomma_americanum+Augment+RTS_65+life_a+fed.jpg,49908934,Augment,65.0,True,f,a,unfed,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49910238+Dermacentor_variabilis+Augment+RTS_190+life_a+fed.jpg,49910238,Augment,190.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49911173+Amblyomma_americanum+Augment+RTS_45+life_a+fed.jpg,49911173,Augment,45.0,True,f,a,unfed,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49912957+Dermacentor_variabilis+Augment+RTS_50+life_a+fed.jpg,49912957,Augment,50.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49948051+Dermacentor_variabilis+Keep+RTS_15+life_a+feed_unk.jpg,49948051,Keep,15.0,True,unk,a,unk,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49949326+Dermacentor_variabilis+Augment+RTS_85+life_a+fed.jpg,49949326,Augment,85.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49952396+Dermacentor_variabilis+Augment+RTS_80+life_a+fed.jpg,49952396,Augment,80.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49953495+Dermacentor_variabilis+Keep+RTS_30+life_a+fed.jpg,49953495,Keep,30.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49955570+Dermacentor_variabilis+Augment+RTS_50+life_a+fed.jpg,49955570,Augment,50.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49966328+Dermacentor_variabilis+Keep+RTS_17+life_a+fed.jpg,49966328,Keep,17.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49982745+Amblyomma_americanum+Augment+RTS_40+life_n+fed.jpg,49982745,Augment,40.0,True,unk,n,fed,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49984337+Dermacentor_variabilis+Keep+RTS_28+life_a+fed.jpg,49984337,Keep,28.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49987255+Dermacentor_variabilis+Augment+RTS_35+life_a+fed.jpg,49987255,Augment,35.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49988238+Dermacentor_variabilis+Augment+RTS_78+life_a+fed.jpg,49988238,Augment,78.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/49996015+Amblyomma_americanum+Keep+RTS_10+life_unk+feed_unk.jpg,49996015,Keep,10.0,True,unk,unk,unk,Amblyomma americanum,XL,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/49997883+Dermacentor_variabilis+Keep+RTS_28+life_a+fed.jpg,49997883,Keep,28.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50005019+Dermacentor_variabilis+Augment+RTS_40+life_a+fed.jpg,50005019,Augment,40.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50036130+Ixodes_scapularis+Augment+RTS_25+life_a+fed.jpg,50036130,Augment,25.0,True,unk,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50037191+Dermacentor_variabilis+Keep+RTS_30+life_a+feed_unk.jpg,50037191,Keep,30.0,True,f,a,unk,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50041574+Dermacentor_variabilis+Keep+RTS_10+life_a+feed_unk.jpg,50041574,Keep,10.0,True,unk,a,unk,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50053225+Dermacentor_variabilis+Augment+RTS_33+life_a+fed.jpg,50053225,Augment,33.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50070282+Dermacentor_variabilis+Augment+RTS_75+life_a+fed.jpg,50070282,Augment,75.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50077220+Dermacentor_variabilis+Augment+RTS_129+life_a+fed.jpg,50077220,Augment,129.0,True,m,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/5007757+Ixodes_scapularis+Augment+RTS_220+life_a+fed.jpg,5007757,Augment,220.0,True,f,a,fed,Ixodes scapularis,nan,nan,nan,False
/Volumes/My Passport/MLS_project/OriginalData/50084464+Ixodes_scapularis+Augment+RTS_210+life_a+fed.jpg,50084464,Augment,210.0,True,f,a,unfed,Ixodes scapularis,LJ,8/3/20,nan,False
/Volumes/My Passport/MLS_project/OriginalData/50086343+Dermacentor_variabilis+Keep+RTS_15+life_a+feed_unk.jpg,50086343,Keep,15.0,True,f,a,unk,Dermacentor variabilis,ZD,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/50099728+Dermacentor_variabilis+Augment+RTS_24+life_a+fed.jpg,50099728,Augment,24.0,True,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,nan,True
